"","item_id","dept_id","cat_id","store_id","state_id"
"16155","HOUSEHOLD_1_351","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16156","HOUSEHOLD_1_353","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16157","HOUSEHOLD_1_354","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16158","HOUSEHOLD_1_355","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16159","HOUSEHOLD_1_356","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16160","HOUSEHOLD_1_357","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16161","HOUSEHOLD_1_358","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16162","HOUSEHOLD_1_359","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16163","HOUSEHOLD_1_360","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16164","HOUSEHOLD_1_361","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16165","HOUSEHOLD_1_362","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16166","HOUSEHOLD_1_363","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16167","HOUSEHOLD_1_364","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16168","HOUSEHOLD_1_365","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16169","HOUSEHOLD_1_366","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16170","HOUSEHOLD_1_367","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16171","HOUSEHOLD_1_368","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16172","HOUSEHOLD_1_369","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16173","HOUSEHOLD_1_370","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16174","HOUSEHOLD_1_371","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16175","HOUSEHOLD_1_372","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16176","HOUSEHOLD_1_373","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16177","HOUSEHOLD_1_374","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16178","HOUSEHOLD_1_375","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16179","HOUSEHOLD_1_376","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16180","HOUSEHOLD_1_377","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16181","HOUSEHOLD_1_378","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16182","HOUSEHOLD_1_379","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16183","HOUSEHOLD_1_380","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16184","HOUSEHOLD_1_381","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16185","HOUSEHOLD_1_382","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16186","HOUSEHOLD_1_383","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16187","HOUSEHOLD_1_384","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16188","HOUSEHOLD_1_385","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16189","HOUSEHOLD_1_386","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16190","HOUSEHOLD_1_387","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16191","HOUSEHOLD_1_388","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16192","HOUSEHOLD_1_389","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16193","HOUSEHOLD_1_390","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16194","HOUSEHOLD_1_393","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16195","HOUSEHOLD_1_394","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16196","HOUSEHOLD_1_395","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16197","HOUSEHOLD_1_396","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16198","HOUSEHOLD_1_397","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16199","HOUSEHOLD_1_398","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16200","HOUSEHOLD_1_399","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16201","HOUSEHOLD_1_400","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16202","HOUSEHOLD_1_401","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16203","HOUSEHOLD_1_402","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16204","HOUSEHOLD_1_403","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16205","HOUSEHOLD_1_404","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16206","HOUSEHOLD_1_405","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16207","HOUSEHOLD_1_406","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16208","HOUSEHOLD_1_407","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16209","HOUSEHOLD_1_408","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16210","HOUSEHOLD_1_409","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16211","HOUSEHOLD_1_410","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16212","HOUSEHOLD_1_411","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16213","HOUSEHOLD_1_412","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16214","HOUSEHOLD_1_413","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16215","HOUSEHOLD_1_414","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16216","HOUSEHOLD_1_415","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16217","HOUSEHOLD_1_416","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16218","HOUSEHOLD_1_417","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16219","HOUSEHOLD_1_418","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16220","HOUSEHOLD_1_419","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16221","HOUSEHOLD_1_420","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16222","HOUSEHOLD_1_421","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16223","HOUSEHOLD_1_422","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16224","HOUSEHOLD_1_423","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16225","HOUSEHOLD_1_424","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16226","HOUSEHOLD_1_425","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16227","HOUSEHOLD_1_426","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16228","HOUSEHOLD_1_427","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16229","HOUSEHOLD_1_428","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16230","HOUSEHOLD_1_429","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16231","HOUSEHOLD_1_430","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16232","HOUSEHOLD_1_431","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16233","HOUSEHOLD_1_432","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16234","HOUSEHOLD_1_433","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16235","HOUSEHOLD_1_434","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16236","HOUSEHOLD_1_435","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16237","HOUSEHOLD_1_436","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16238","HOUSEHOLD_1_437","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16239","HOUSEHOLD_1_438","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16240","HOUSEHOLD_1_439","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16241","HOUSEHOLD_1_440","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16242","HOUSEHOLD_1_441","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16243","HOUSEHOLD_1_442","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16244","HOUSEHOLD_1_443","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16245","HOUSEHOLD_1_444","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16246","HOUSEHOLD_1_445","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16247","HOUSEHOLD_1_446","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16248","HOUSEHOLD_1_447","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16249","HOUSEHOLD_1_448","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16250","HOUSEHOLD_1_449","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16251","HOUSEHOLD_1_450","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16252","HOUSEHOLD_1_451","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16253","HOUSEHOLD_1_452","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16254","HOUSEHOLD_1_453","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16255","HOUSEHOLD_1_454","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16256","HOUSEHOLD_1_455","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16257","HOUSEHOLD_1_456","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16258","HOUSEHOLD_1_457","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16259","HOUSEHOLD_1_458","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16260","HOUSEHOLD_1_459","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16261","HOUSEHOLD_1_460","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16262","HOUSEHOLD_1_461","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16263","HOUSEHOLD_1_462","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16264","HOUSEHOLD_1_463","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16265","HOUSEHOLD_1_464","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16266","HOUSEHOLD_1_465","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16267","HOUSEHOLD_1_466","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16268","HOUSEHOLD_1_467","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16269","HOUSEHOLD_1_468","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16270","HOUSEHOLD_1_469","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16271","HOUSEHOLD_1_470","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16272","HOUSEHOLD_1_471","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16273","HOUSEHOLD_1_472","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16274","HOUSEHOLD_1_473","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16275","HOUSEHOLD_1_474","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16276","HOUSEHOLD_1_475","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16277","HOUSEHOLD_1_476","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16278","HOUSEHOLD_1_477","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16279","HOUSEHOLD_1_478","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16280","HOUSEHOLD_1_479","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16281","HOUSEHOLD_1_480","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16282","HOUSEHOLD_1_481","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16283","HOUSEHOLD_1_482","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16284","HOUSEHOLD_1_483","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16285","HOUSEHOLD_1_484","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16286","HOUSEHOLD_1_485","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16287","HOUSEHOLD_1_486","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16288","HOUSEHOLD_1_487","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16289","HOUSEHOLD_1_488","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16290","HOUSEHOLD_1_489","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16291","HOUSEHOLD_1_490","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16292","HOUSEHOLD_1_491","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16293","HOUSEHOLD_1_492","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16294","HOUSEHOLD_1_493","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16295","HOUSEHOLD_1_494","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16296","HOUSEHOLD_1_495","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16297","HOUSEHOLD_1_496","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16298","HOUSEHOLD_1_497","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16299","HOUSEHOLD_1_498","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16300","HOUSEHOLD_1_499","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16301","HOUSEHOLD_1_500","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16302","HOUSEHOLD_1_501","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16303","HOUSEHOLD_1_502","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16304","HOUSEHOLD_1_503","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16305","HOUSEHOLD_1_504","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16306","HOUSEHOLD_1_505","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16307","HOUSEHOLD_1_506","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16308","HOUSEHOLD_1_507","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16309","HOUSEHOLD_1_508","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16310","HOUSEHOLD_1_509","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16311","HOUSEHOLD_1_510","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16312","HOUSEHOLD_1_511","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16313","HOUSEHOLD_1_512","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16314","HOUSEHOLD_1_513","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16315","HOUSEHOLD_1_514","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16316","HOUSEHOLD_1_515","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16317","HOUSEHOLD_1_516","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16318","HOUSEHOLD_1_517","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16319","HOUSEHOLD_1_518","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16320","HOUSEHOLD_1_519","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16321","HOUSEHOLD_1_520","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16322","HOUSEHOLD_1_521","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16323","HOUSEHOLD_1_522","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16324","HOUSEHOLD_1_523","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16325","HOUSEHOLD_1_524","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16326","HOUSEHOLD_1_525","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16327","HOUSEHOLD_1_526","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16328","HOUSEHOLD_1_527","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16329","HOUSEHOLD_1_528","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16330","HOUSEHOLD_1_529","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16331","HOUSEHOLD_1_530","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16332","HOUSEHOLD_1_531","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16333","HOUSEHOLD_1_532","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16334","HOUSEHOLD_1_533","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16335","HOUSEHOLD_1_534","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16336","HOUSEHOLD_1_535","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16337","HOUSEHOLD_1_536","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16338","HOUSEHOLD_1_537","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16339","HOUSEHOLD_1_538","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16340","HOUSEHOLD_1_539","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16341","HOUSEHOLD_1_540","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16342","HOUSEHOLD_1_541","HOUSEHOLD_1","HOUSEHOLD","TX_2","TX"
"16343","HOUSEHOLD_2_001","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16344","HOUSEHOLD_2_002","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16345","HOUSEHOLD_2_003","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16346","HOUSEHOLD_2_004","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16347","HOUSEHOLD_2_005","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16348","HOUSEHOLD_2_006","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16349","HOUSEHOLD_2_007","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16350","HOUSEHOLD_2_008","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16351","HOUSEHOLD_2_009","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16352","HOUSEHOLD_2_010","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16353","HOUSEHOLD_2_011","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16354","HOUSEHOLD_2_012","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16355","HOUSEHOLD_2_013","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16356","HOUSEHOLD_2_014","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16357","HOUSEHOLD_2_015","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16358","HOUSEHOLD_2_016","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16359","HOUSEHOLD_2_017","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16360","HOUSEHOLD_2_018","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16361","HOUSEHOLD_2_019","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16362","HOUSEHOLD_2_020","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16363","HOUSEHOLD_2_021","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16364","HOUSEHOLD_2_022","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16365","HOUSEHOLD_2_023","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16366","HOUSEHOLD_2_024","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16367","HOUSEHOLD_2_025","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16368","HOUSEHOLD_2_026","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16369","HOUSEHOLD_2_027","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16370","HOUSEHOLD_2_028","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16371","HOUSEHOLD_2_029","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16372","HOUSEHOLD_2_030","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16373","HOUSEHOLD_2_031","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16374","HOUSEHOLD_2_032","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16375","HOUSEHOLD_2_033","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16376","HOUSEHOLD_2_034","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16377","HOUSEHOLD_2_035","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16378","HOUSEHOLD_2_036","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16379","HOUSEHOLD_2_037","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16380","HOUSEHOLD_2_038","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16381","HOUSEHOLD_2_039","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16382","HOUSEHOLD_2_040","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16383","HOUSEHOLD_2_041","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16384","HOUSEHOLD_2_042","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16385","HOUSEHOLD_2_043","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16386","HOUSEHOLD_2_044","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16387","HOUSEHOLD_2_045","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16388","HOUSEHOLD_2_046","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16389","HOUSEHOLD_2_047","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16390","HOUSEHOLD_2_048","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16391","HOUSEHOLD_2_049","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16392","HOUSEHOLD_2_050","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16393","HOUSEHOLD_2_051","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16394","HOUSEHOLD_2_052","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16395","HOUSEHOLD_2_053","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16396","HOUSEHOLD_2_054","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16397","HOUSEHOLD_2_055","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16398","HOUSEHOLD_2_056","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16399","HOUSEHOLD_2_057","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16400","HOUSEHOLD_2_058","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16401","HOUSEHOLD_2_059","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16402","HOUSEHOLD_2_060","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16403","HOUSEHOLD_2_061","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16404","HOUSEHOLD_2_062","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16405","HOUSEHOLD_2_063","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16406","HOUSEHOLD_2_064","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16407","HOUSEHOLD_2_065","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16408","HOUSEHOLD_2_066","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16409","HOUSEHOLD_2_067","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16410","HOUSEHOLD_2_068","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16411","HOUSEHOLD_2_069","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16412","HOUSEHOLD_2_070","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16413","HOUSEHOLD_2_071","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16414","HOUSEHOLD_2_072","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16415","HOUSEHOLD_2_073","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16416","HOUSEHOLD_2_074","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16417","HOUSEHOLD_2_075","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16418","HOUSEHOLD_2_076","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16419","HOUSEHOLD_2_077","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16420","HOUSEHOLD_2_078","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16421","HOUSEHOLD_2_079","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16422","HOUSEHOLD_2_080","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16423","HOUSEHOLD_2_081","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16424","HOUSEHOLD_2_082","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16425","HOUSEHOLD_2_083","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16426","HOUSEHOLD_2_084","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16427","HOUSEHOLD_2_085","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16428","HOUSEHOLD_2_086","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16429","HOUSEHOLD_2_087","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16430","HOUSEHOLD_2_088","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16431","HOUSEHOLD_2_089","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16432","HOUSEHOLD_2_090","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16433","HOUSEHOLD_2_091","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16434","HOUSEHOLD_2_092","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16435","HOUSEHOLD_2_093","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16436","HOUSEHOLD_2_094","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16437","HOUSEHOLD_2_095","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16438","HOUSEHOLD_2_096","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
"16439","HOUSEHOLD_2_097","HOUSEHOLD_2","HOUSEHOLD","TX_2","TX"
